   redshift            theoretical_distance
      0.22974595       1145.6357
      0.22994599       1146.7614
      0.23014603       1147.8874
      0.23034607       1149.0136
      0.23054611       1150.1399
      0.23074615       1151.2665
      0.23094619       1152.3933
      0.23114623       1153.5203
      0.23134627       1154.6475
      0.23154631       1155.7749
      0.23174635       1156.9025
      0.23194639       1158.0303
      0.23214643       1159.1583
      0.23234647       1160.2865
      0.23254651       1161.4149
      0.23274655       1162.5435
      0.23294659       1163.6723
      0.23314663       1164.8013
      0.23334667       1165.9305
      0.23354671       1167.0600
      0.23374675       1168.1896
      0.23394679       1169.3194
      0.23414683       1170.4495
      0.23434687       1171.5797
      0.23454691       1172.7101
      0.23474695       1173.8408
      0.23494699       1174.9716
      0.23514703       1176.1027
      0.23534707       1177.2339
      0.23554711       1178.3654
      0.23574715       1179.4970
      0.23594719       1180.6289
      0.23614723       1181.7609
      0.23634727       1182.8932
      0.23654731       1184.0257
      0.23674735       1185.1583
      0.23694739       1186.2912
      0.23714743       1187.4243
      0.23734747       1188.5575
      0.23754751       1189.6910
      0.23774755       1190.8247
      0.23794759       1191.9586
      0.23814763       1193.0926
      0.23834767       1194.2269
      0.23854771       1195.3614
      0.23874775       1196.4961
      0.23894779       1197.6310
      0.23914783       1198.7661
      0.23934787       1199.9014
      0.23954791       1201.0369
      0.23974795       1202.1725
      0.23994799       1203.3084
      0.24014803       1204.4445
      0.24034807       1205.5808
      0.24054811       1206.7173
      0.24074815       1207.8540
      0.24094819       1208.9909
      0.24114823       1210.1280
      0.24134827       1211.2653
      0.24154831       1212.4029
      0.24174835       1213.5406
      0.24194839       1214.6785
      0.24214843       1215.8166
      0.24234847       1216.9549
      0.24254851       1218.0934
      0.24274855       1219.2321
      0.24294859       1220.3710
      0.24314863       1221.5101
      0.24334867       1222.6494
      0.24354871       1223.7890
      0.24374875       1224.9287
      0.24394879       1226.0686
      0.24414883       1227.2087
      0.24434887       1228.3490
      0.24454891       1229.4895
      0.24474895       1230.6302
      0.24494899       1231.7712
      0.24514903       1232.9123
      0.24534907       1234.0536
      0.24554911       1235.1951
      0.24574915       1236.3368
      0.24594919       1237.4787
      0.24614923       1238.6209
      0.24634927       1239.7632
      0.24654931       1240.9057
      0.24674935       1242.0484
      0.24694939       1243.1913
      0.24714943       1244.3344
      0.24734947       1245.4777
      0.24754951       1246.6213
      0.24774955       1247.7650
      0.24794959       1248.9089
      0.24814963       1250.0530
      0.24834967       1251.1973
      0.24854971       1252.3418
      0.24874975       1253.4865
      0.24894979       1254.6314
      0.24914983       1255.7766
      0.24934987       1256.9219
      0.24954991       1258.0674
      0.24974995       1259.2131
      0.24994999       1260.3590
      0.25015003       1261.5051
      0.25035007       1262.6514
      0.25055011       1263.7979
      0.25075015       1264.9446
      0.25095019       1266.0915
      0.25115023       1267.2386
      0.25135027       1268.3859
      0.25155031       1269.5334
      0.25175035       1270.6811
      0.25195039       1271.8290
      0.25215043       1272.9771
      0.25235047       1274.1254
      0.25255051       1275.2738
      0.25275055       1276.4225
      0.25295059       1277.5714
      0.25315063       1278.7205
      0.25335067       1279.8698
      0.25355071       1281.0193
      0.25375075       1282.1689
      0.25395079       1283.3188
      0.25415083       1284.4689
      0.25435087       1285.6192
      0.25455091       1286.7696
      0.25475095       1287.9203
      0.25495099       1289.0712
      0.25515103       1290.2222
      0.25535107       1291.3735
      0.25555111       1292.5249
      0.25575115       1293.6766
      0.25595119       1294.8285
      0.25615123       1295.9805
      0.25635127       1297.1328
      0.25655131       1298.2852
      0.25675135       1299.4378
      0.25695139       1300.5907
      0.25715143       1301.7437
      0.25735147       1302.8970
      0.25755151       1304.0504
      0.25775155       1305.2040
      0.25795159       1306.3578
      0.25815163       1307.5119
      0.25835167       1308.6661
      0.25855171       1309.8205
      0.25875175       1310.9751
      0.25895179       1312.1299
      0.25915183       1313.2849
      0.25935187       1314.4401
      0.25955191       1315.5955
      0.25975195       1316.7511
      0.25995199       1317.9069
      0.26015203       1319.0629
      0.26035207       1320.2191
      0.26055211       1321.3755
      0.26075215       1322.5321
      0.26095219       1323.6889
      0.26115223       1324.8458
      0.26135227       1326.0030
      0.26155231       1327.1604
      0.26175235       1328.3179
      0.26195239       1329.4757
      0.26215243       1330.6336
      0.26235247       1331.7918
      0.26255251       1332.9501
      0.26275255       1334.1087
      0.26295259       1335.2674
      0.26315263       1336.4263
      0.26335267       1337.5855
      0.26355271       1338.7448
      0.26375275       1339.9043
      0.26395279       1341.0640
      0.26415283       1342.2239
      0.26435287       1343.3840
      0.26455291       1344.5443
      0.26475295       1345.7048
      0.26495299       1346.8655
      0.26515303       1348.0264
      0.26535307       1349.1875
      0.26555311       1350.3488
      0.26575315       1351.5103
      0.26595319       1352.6719
      0.26615323       1353.8338
      0.26635327       1354.9959
      0.26655331       1356.1581
      0.26675335       1357.3206
      0.26695339       1358.4832
      0.26715343       1359.6460
      0.26735347       1360.8091
      0.26755351       1361.9723
      0.26775355       1363.1357
      0.26795359       1364.2993
      0.26815363       1365.4632
      0.26835367       1366.6272
      0.26855371       1367.7914
      0.26875375       1368.9558
      0.26895379       1370.1204
      0.26915383       1371.2851
      0.26935387       1372.4501
      0.26955391       1373.6153
      0.26975395       1374.7807
      0.26995399       1375.9462
      0.27015403       1377.1120
      0.27035407       1378.2779
      0.27055411       1379.4441
      0.27075415       1380.6104
      0.27095419       1381.7769
      0.27115423       1382.9437
      0.27135427       1384.1106
      0.27155431       1385.2777
      0.27175435       1386.4450
      0.27195439       1387.6125
      0.27215443       1388.7802
      0.27235447       1389.9481
      0.27255451       1391.1162
